query_item,Full_SSA_time,Full_SSA_count,baseline_empty,Full_PRA_time,Full_PRA_count,Hybrid_SSA_GlobalAvg_time,Hybrid_SSA_GlobalAvg_cands,Hybrid_SSA_GlobalAvg_pruning,Hybrid_SSA_GlobalAvg_tp,Hybrid_SSA_GlobalAvg_fp,Hybrid_SSA_GlobalAvg_fn,Hybrid_SSA_GlobalAvg_prec,Hybrid_SSA_GlobalAvg_recall,Hybrid_SSA_GlobalAvg_f1,Hybrid_SSA_GlobalAvg_exact,Hybrid_PRA_GlobalAvg_time,Hybrid_PRA_GlobalAvg_cands,Hybrid_PRA_GlobalAvg_pruning,Hybrid_PRA_GlobalAvg_tp,Hybrid_PRA_GlobalAvg_fp,Hybrid_PRA_GlobalAvg_fn,Hybrid_PRA_GlobalAvg_prec,Hybrid_PRA_GlobalAvg_recall,Hybrid_PRA_GlobalAvg_f1,Hybrid_PRA_GlobalAvg_exact,Hybrid_SSA_UnionWin_time,Hybrid_SSA_UnionWin_cands,Hybrid_SSA_UnionWin_pruning,Hybrid_SSA_UnionWin_tp,Hybrid_SSA_UnionWin_fp,Hybrid_SSA_UnionWin_fn,Hybrid_SSA_UnionWin_prec,Hybrid_SSA_UnionWin_recall,Hybrid_SSA_UnionWin_f1,Hybrid_SSA_UnionWin_exact,Hybrid_PRA_UnionWin_time,Hybrid_PRA_UnionWin_cands,Hybrid_PRA_UnionWin_pruning,Hybrid_PRA_UnionWin_tp,Hybrid_PRA_UnionWin_fp,Hybrid_PRA_UnionWin_fn,Hybrid_PRA_UnionWin_prec,Hybrid_PRA_UnionWin_recall,Hybrid_PRA_UnionWin_f1,Hybrid_PRA_UnionWin_exact,Hybrid_SSA_DurableRank_time,Hybrid_SSA_DurableRank_cands,Hybrid_SSA_DurableRank_pruning,Hybrid_SSA_DurableRank_tp,Hybrid_SSA_DurableRank_fp,Hybrid_SSA_DurableRank_fn,Hybrid_SSA_DurableRank_prec,Hybrid_SSA_DurableRank_recall,Hybrid_SSA_DurableRank_f1,Hybrid_SSA_DurableRank_exact,Hybrid_PRA_DurableRank_time,Hybrid_PRA_DurableRank_cands,Hybrid_PRA_DurableRank_pruning,Hybrid_PRA_DurableRank_tp,Hybrid_PRA_DurableRank_fp,Hybrid_PRA_DurableRank_fn,Hybrid_PRA_DurableRank_prec,Hybrid_PRA_DurableRank_recall,Hybrid_PRA_DurableRank_f1,Hybrid_PRA_DurableRank_exact,Hybrid_SSA_LegacyMinRank_time,Hybrid_SSA_LegacyMinRank_cands,Hybrid_SSA_LegacyMinRank_pruning,Hybrid_SSA_LegacyMinRank_tp,Hybrid_SSA_LegacyMinRank_fp,Hybrid_SSA_LegacyMinRank_fn,Hybrid_SSA_LegacyMinRank_prec,Hybrid_SSA_LegacyMinRank_recall,Hybrid_SSA_LegacyMinRank_f1,Hybrid_SSA_LegacyMinRank_exact,Hybrid_PRA_LegacyMinRank_time,Hybrid_PRA_LegacyMinRank_cands,Hybrid_PRA_LegacyMinRank_pruning,Hybrid_PRA_LegacyMinRank_tp,Hybrid_PRA_LegacyMinRank_fp,Hybrid_PRA_LegacyMinRank_fn,Hybrid_PRA_LegacyMinRank_prec,Hybrid_PRA_LegacyMinRank_recall,Hybrid_PRA_LegacyMinRank_f1,Hybrid_PRA_LegacyMinRank_exact
665,1.00600266456604,6,False,0.9915726184844971,6,0.009957313537597656,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.011181116104125977,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.03882408142089844,37,0.9921543681085666,6,0,0,1.0,1.0,1.0,True,0.057045936584472656,37,0.9921543681085666,6,0,0,1.0,1.0,1.0,True,0.048981666564941406,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.0478975772857666,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.334500789642334,15,0.9968193384223919,0,0,6,0.0,0.0,0.0,False,0.3535573482513428,15,0.9968193384223919,0,0,6,0.0,0.0,0.0,False
2727,1.1232764720916748,9,False,1.1391587257385254,9,0.013188362121582031,15,0.9968193384223919,9,1,0,0.9,1.0,0.9473684210526316,False,0.01535654067993164,15,0.9968193384223919,9,1,0,0.9,1.0,0.9473684210526316,False,0.059044837951660156,30,0.9936386768447837,9,1,0,0.9,1.0,0.9473684210526316,False,0.0625467300415039,30,0.9936386768447837,9,1,0,0.9,1.0,0.9473684210526316,False,0.0347599983215332,15,0.9968193384223919,9,1,0,0.9,1.0,0.9473684210526316,False,0.04987144470214844,15,0.9968193384223919,9,1,0,0.9,1.0,0.9473684210526316,False,0.3118569850921631,15,0.9968193384223919,0,0,9,0.0,0.0,0.0,False,0.31705212593078613,15,0.9968193384223919,0,0,9,0.0,0.0,0.0,False
2629,1.1792008876800537,4,False,1.0046265125274658,4,0.011826038360595703,15,0.9968193384223919,4,0,0,1.0,1.0,1.0,True,0.012487173080444336,15,0.9968193384223919,4,0,0,1.0,1.0,1.0,True,0.10084652900695801,41,0.991306191687871,4,0,0,1.0,1.0,1.0,True,0.08270263671875,41,0.991306191687871,4,0,0,1.0,1.0,1.0,True,0.03674054145812988,15,0.9968193384223919,4,0,0,1.0,1.0,1.0,True,0.04692387580871582,15,0.9968193384223919,4,0,0,1.0,1.0,1.0,True,0.3547086715698242,15,0.9968193384223919,0,0,4,0.0,0.0,0.0,False,0.3148691654205322,15,0.9968193384223919,0,0,4,0.0,0.0,0.0,False
373,1.0843117237091064,12,False,0.9807162284851074,12,0.010377883911132812,15,0.9968193384223919,9,0,3,1.0,0.75,0.8571428571428571,False,0.011370420455932617,15,0.9968193384223919,9,0,3,1.0,0.75,0.8571428571428571,False,0.036836862564086914,35,0.9925784563189143,12,0,0,1.0,1.0,1.0,True,0.04277825355529785,35,0.9925784563189143,12,0,0,1.0,1.0,1.0,True,0.05864071846008301,15,0.9968193384223919,12,0,0,1.0,1.0,1.0,True,0.06077861785888672,15,0.9968193384223919,12,0,0,1.0,1.0,1.0,True,0.3416409492492676,15,0.9968193384223919,0,0,12,0.0,0.0,0.0,False,0.33574891090393066,15,0.9968193384223919,0,0,12,0.0,0.0,0.0,False
478,0.9684219360351562,5,False,0.9926052093505859,5,0.010092973709106445,15,0.9968193384223919,4,0,1,1.0,0.8,0.888888888888889,False,0.010806798934936523,15,0.9968193384223919,4,0,1,1.0,0.8,0.888888888888889,False,0.03839564323425293,32,0.993214588634436,5,0,0,1.0,1.0,1.0,True,0.03248906135559082,32,0.993214588634436,5,0,0,1.0,1.0,1.0,True,0.04044508934020996,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.05341386795043945,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.3571035861968994,15,0.9968193384223919,0,0,5,0.0,0.0,0.0,False,0.32134127616882324,15,0.9968193384223919,0,0,5,0.0,0.0,0.0,False
2447,0.9694910049438477,11,False,0.8780069351196289,11,0.015065193176269531,15,0.9968193384223919,10,0,1,1.0,0.9090909090909091,0.9523809523809523,False,0.013461828231811523,15,0.9968193384223919,10,0,1,1.0,0.9090909090909091,0.9523809523809523,False,0.04036569595336914,35,0.9925784563189143,10,0,1,1.0,0.9090909090909091,0.9523809523809523,False,0.05273103713989258,35,0.9925784563189143,10,0,1,1.0,0.9090909090909091,0.9523809523809523,False,0.05871987342834473,15,0.9968193384223919,11,0,0,1.0,1.0,1.0,True,0.056397199630737305,15,0.9968193384223919,11,0,0,1.0,1.0,1.0,True,0.3097405433654785,15,0.9968193384223919,0,0,11,0.0,0.0,0.0,False,0.3374483585357666,15,0.9968193384223919,0,0,11,0.0,0.0,0.0,False
2360,0.9337971210479736,3,False,0.9510354995727539,3,0.012631654739379883,15,0.9968193384223919,3,0,0,1.0,1.0,1.0,True,0.01362919807434082,15,0.9968193384223919,3,0,0,1.0,1.0,1.0,True,0.04389023780822754,34,0.9927905004240882,3,0,0,1.0,1.0,1.0,True,0.0537564754486084,34,0.9927905004240882,3,0,0,1.0,1.0,1.0,True,0.04897284507751465,15,0.9968193384223919,3,0,0,1.0,1.0,1.0,True,0.04890298843383789,15,0.9968193384223919,3,0,0,1.0,1.0,1.0,True,0.3408629894256592,15,0.9968193384223919,0,0,3,0.0,0.0,0.0,False,0.2800018787384033,15,0.9968193384223919,0,0,3,0.0,0.0,0.0,False
562,0.9040498733520508,10,False,0.8419208526611328,10,0.010459184646606445,15,0.9968193384223919,7,0,3,1.0,0.7,0.8235294117647058,False,0.01619124412536621,15,0.9968193384223919,7,0,3,1.0,0.7,0.8235294117647058,False,0.05717635154724121,32,0.993214588634436,10,0,0,1.0,1.0,1.0,True,0.05578947067260742,32,0.993214588634436,10,0,0,1.0,1.0,1.0,True,0.04844927787780762,15,0.9968193384223919,10,0,0,1.0,1.0,1.0,True,0.053527116775512695,15,0.9968193384223919,10,0,0,1.0,1.0,1.0,True,0.29477715492248535,15,0.9968193384223919,0,0,10,0.0,0.0,0.0,False,0.2795999050140381,15,0.9968193384223919,0,0,10,0.0,0.0,0.0,False
2239,0.9450962543487549,7,False,0.9782874584197998,7,0.014488935470581055,15,0.9968193384223919,7,0,0,1.0,1.0,1.0,True,0.015160799026489258,15,0.9968193384223919,7,0,0,1.0,1.0,1.0,True,0.0417633056640625,30,0.9936386768447837,7,0,0,1.0,1.0,1.0,True,0.05168294906616211,30,0.9936386768447837,7,0,0,1.0,1.0,1.0,True,0.05788922309875488,15,0.9968193384223919,7,0,0,1.0,1.0,1.0,True,0.06351566314697266,15,0.9968193384223919,7,0,0,1.0,1.0,1.0,True,0.3453521728515625,15,0.9968193384223919,0,0,7,0.0,0.0,0.0,False,0.3462247848510742,15,0.9968193384223919,0,0,7,0.0,0.0,0.0,False
418,0.9452853202819824,8,False,0.9951958656311035,8,0.010085105895996094,15,0.9968193384223919,6,0,2,1.0,0.75,0.8571428571428571,False,0.014085769653320312,15,0.9968193384223919,6,0,2,1.0,0.75,0.8571428571428571,False,0.04667091369628906,38,0.9919423240033927,8,0,0,1.0,1.0,1.0,True,0.051268577575683594,38,0.9919423240033927,8,0,0,1.0,1.0,1.0,True,0.0570981502532959,15,0.9968193384223919,8,0,0,1.0,1.0,1.0,True,0.05774807929992676,15,0.9968193384223919,8,0,0,1.0,1.0,1.0,True,0.3159189224243164,15,0.9968193384223919,0,0,8,0.0,0.0,0.0,False,0.3225836753845215,15,0.9968193384223919,0,0,8,0.0,0.0,0.0,False
716,0.8447575569152832,12,False,1.0392565727233887,12,0.017040491104125977,15,0.9968193384223919,9,0,3,1.0,0.75,0.8571428571428571,False,0.01732945442199707,15,0.9968193384223919,9,0,3,1.0,0.75,0.8571428571428571,False,0.05863332748413086,39,0.9917302798982188,12,0,0,1.0,1.0,1.0,True,0.0399479866027832,39,0.9917302798982188,12,0,0,1.0,1.0,1.0,True,0.039766550064086914,15,0.9968193384223919,12,0,0,1.0,1.0,1.0,True,0.043633460998535156,15,0.9968193384223919,12,0,0,1.0,1.0,1.0,True,0.3265807628631592,15,0.9968193384223919,0,0,12,0.0,0.0,0.0,False,0.2901737689971924,15,0.9968193384223919,0,0,12,0.0,0.0,0.0,False
1624,0.8757064342498779,9,False,1.002439022064209,9,0.015691280364990234,15,0.9968193384223919,8,0,1,1.0,0.8888888888888888,0.9411764705882353,False,0.016237258911132812,15,0.9968193384223919,8,0,1,1.0,0.8888888888888888,0.9411764705882353,False,0.05199766159057617,31,0.9934266327396098,8,0,1,1.0,0.8888888888888888,0.9411764705882353,False,0.051667213439941406,31,0.9934266327396098,8,0,1,1.0,0.8888888888888888,0.9411764705882353,False,0.049712181091308594,15,0.9968193384223919,8,0,1,1.0,0.8888888888888888,0.9411764705882353,False,0.049892425537109375,15,0.9968193384223919,8,0,1,1.0,0.8888888888888888,0.9411764705882353,False,0.3256802558898926,15,0.9968193384223919,0,0,9,0.0,0.0,0.0,False,0.334352970123291,15,0.9968193384223919,0,0,9,0.0,0.0,0.0,False
2981,1.0798633098602295,26,False,0.9191832542419434,26,0.011294364929199219,15,0.9968193384223919,14,0,12,1.0,0.5384615384615384,0.7000000000000001,False,0.011862039566040039,15,0.9968193384223919,14,0,12,1.0,0.5384615384615384,0.7000000000000001,False,0.053228139877319336,35,0.9925784563189143,22,0,4,1.0,0.8461538461538461,0.9166666666666666,False,0.05067920684814453,35,0.9925784563189143,22,0,4,1.0,0.8461538461538461,0.9166666666666666,False,0.046149492263793945,15,0.9968193384223919,15,0,11,1.0,0.5769230769230769,0.7317073170731707,False,0.04900622367858887,15,0.9968193384223919,15,0,11,1.0,0.5769230769230769,0.7317073170731707,False,0.32466959953308105,15,0.9968193384223919,0,0,26,0.0,0.0,0.0,False,0.2989211082458496,15,0.9968193384223919,0,0,26,0.0,0.0,0.0,False
1530,0.9801092147827148,2,False,1.1583900451660156,2,0.02242588996887207,15,0.9968193384223919,2,0,0,1.0,1.0,1.0,True,0.02171635627746582,15,0.9968193384223919,2,0,0,1.0,1.0,1.0,True,0.06643247604370117,39,0.9917302798982188,2,0,0,1.0,1.0,1.0,True,0.06733059883117676,39,0.9917302798982188,2,0,0,1.0,1.0,1.0,True,0.04902815818786621,15,0.9968193384223919,2,0,0,1.0,1.0,1.0,True,0.052247047424316406,15,0.9968193384223919,2,0,0,1.0,1.0,1.0,True,0.3599417209625244,15,0.9968193384223919,0,0,2,0.0,0.0,0.0,False,0.3275878429412842,15,0.9968193384223919,0,0,2,0.0,0.0,0.0,False
1595,1.0686485767364502,5,False,0.9137179851531982,5,0.009926319122314453,15,0.9968193384223919,4,0,1,1.0,0.8,0.888888888888889,False,0.010591506958007812,15,0.9968193384223919,4,0,1,1.0,0.8,0.888888888888889,False,0.05886578559875488,44,0.9906700593723494,5,0,0,1.0,1.0,1.0,True,0.046117544174194336,44,0.9906700593723494,5,0,0,1.0,1.0,1.0,True,0.038179874420166016,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.039438486099243164,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.2920253276824951,15,0.9968193384223919,0,0,5,0.0,0.0,0.0,False,0.34984397888183594,15,0.9968193384223919,0,0,5,0.0,0.0,0.0,False
862,0.8930020332336426,6,False,0.9316051006317139,6,0.009955644607543945,15,0.9968193384223919,4,0,2,1.0,0.6666666666666666,0.8,False,0.01146388053894043,15,0.9968193384223919,4,0,2,1.0,0.6666666666666666,0.8,False,0.03780555725097656,45,0.9904580152671756,6,0,0,1.0,1.0,1.0,True,0.04998350143432617,45,0.9904580152671756,6,0,0,1.0,1.0,1.0,True,0.058173418045043945,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.05648374557495117,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.3038454055786133,15,0.9968193384223919,0,0,6,0.0,0.0,0.0,False,0.2963535785675049,15,0.9968193384223919,0,0,6,0.0,0.0,0.0,False
2683,0.9710793495178223,3,False,0.970508337020874,3,0.010759353637695312,15,0.9968193384223919,3,0,0,1.0,1.0,1.0,True,0.01443171501159668,15,0.9968193384223919,3,0,0,1.0,1.0,1.0,True,0.037720680236816406,48,0.989821882951654,3,0,0,1.0,1.0,1.0,True,0.05186033248901367,48,0.989821882951654,3,0,0,1.0,1.0,1.0,True,0.05073690414428711,15,0.9968193384223919,3,0,0,1.0,1.0,1.0,True,0.0490570068359375,15,0.9968193384223919,3,0,0,1.0,1.0,1.0,True,0.30774784088134766,15,0.9968193384223919,0,0,3,0.0,0.0,0.0,False,0.2872312068939209,15,0.9968193384223919,0,0,3,0.0,0.0,0.0,False
2289,0.9794454574584961,0,True,0.8567759990692139,0,0.017676115036010742,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.013848543167114258,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.035742998123168945,43,0.9908821034775234,0,0,0,0.0,,0.0,True,0.040773868560791016,43,0.9908821034775234,0,0,0,0.0,,0.0,True,0.03954458236694336,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.04860663414001465,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.26383066177368164,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.2760605812072754,15,0.9968193384223919,0,0,0,0.0,,0.0,True
1881,0.8637831211090088,11,False,1.3567640781402588,11,0.024538755416870117,15,0.9968193384223919,11,0,0,1.0,1.0,1.0,True,0.019054889678955078,15,0.9968193384223919,11,0,0,1.0,1.0,1.0,True,0.06282186508178711,28,0.9940627650551315,11,0,0,1.0,1.0,1.0,True,0.055455923080444336,28,0.9940627650551315,11,0,0,1.0,1.0,1.0,True,0.06430435180664062,15,0.9968193384223919,11,0,0,1.0,1.0,1.0,True,0.07795500755310059,15,0.9968193384223919,11,0,0,1.0,1.0,1.0,True,0.3727378845214844,15,0.9968193384223919,0,0,11,0.0,0.0,0.0,False,0.4082646369934082,15,0.9968193384223919,0,0,11,0.0,0.0,0.0,False
2292,1.1784801483154297,6,False,1.198349952697754,6,0.02414536476135254,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.020437002182006836,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.06974649429321289,36,0.9923664122137404,6,0,0,1.0,1.0,1.0,True,0.05557537078857422,36,0.9923664122137404,6,0,0,1.0,1.0,1.0,True,0.05822491645812988,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.04912376403808594,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.33840441703796387,15,0.9968193384223919,0,0,6,0.0,0.0,0.0,False,0.34368157386779785,15,0.9968193384223919,0,0,6,0.0,0.0,0.0,False
269,1.2042713165283203,0,True,1.1782727241516113,0,0.0160219669342041,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.015954971313476562,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.06353902816772461,52,0.9889737065309584,0,0,0,0.0,,0.0,True,0.056443214416503906,52,0.9889737065309584,0,0,0,0.0,,0.0,True,0.04963183403015137,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.05431079864501953,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.35811281204223633,15,0.9968193384223919,0,0,0,0.0,,0.0,True,0.3402683734893799,15,0.9968193384223919,0,0,0,0.0,,0.0,True
2515,1.2272579669952393,9,False,1.3050317764282227,9,0.017232418060302734,15,0.9968193384223919,7,1,2,0.875,0.7777777777777778,0.823529411764706,False,0.01744365692138672,15,0.9968193384223919,7,1,2,0.875,0.7777777777777778,0.823529411764706,False,0.05751490592956543,36,0.9923664122137404,9,2,0,0.8181818181818182,1.0,0.9,False,0.06798505783081055,36,0.9923664122137404,9,2,0,0.8181818181818182,1.0,0.9,False,0.0555567741394043,15,0.9968193384223919,9,2,0,0.8181818181818182,1.0,0.9,False,0.0494229793548584,15,0.9968193384223919,9,2,0,0.8181818181818182,1.0,0.9,False,0.3390982151031494,15,0.9968193384223919,0,0,9,0.0,0.0,0.0,False,0.34682774543762207,15,0.9968193384223919,0,0,9,0.0,0.0,0.0,False
1614,1.189812421798706,1,False,1.201521396636963,1,0.02256917953491211,15,0.9968193384223919,1,0,0,1.0,1.0,1.0,True,0.016811132431030273,15,0.9968193384223919,1,0,0,1.0,1.0,1.0,True,0.05540633201599121,31,0.9934266327396098,1,0,0,1.0,1.0,1.0,True,0.06319856643676758,31,0.9934266327396098,1,0,0,1.0,1.0,1.0,True,0.05599784851074219,15,0.9968193384223919,1,0,0,1.0,1.0,1.0,True,0.05467581748962402,15,0.9968193384223919,1,0,0,1.0,1.0,1.0,True,0.42244601249694824,15,0.9968193384223919,0,0,1,0.0,0.0,0.0,False,0.36469388008117676,15,0.9968193384223919,0,0,1,0.0,0.0,0.0,False
1158,1.1934165954589844,8,False,1.2098491191864014,8,0.017151832580566406,15,0.9968193384223919,6,0,2,1.0,0.75,0.8571428571428571,False,0.016781330108642578,15,0.9968193384223919,6,0,2,1.0,0.75,0.8571428571428571,False,0.053247690200805664,38,0.9919423240033927,8,0,0,1.0,1.0,1.0,True,0.06617283821105957,38,0.9919423240033927,8,0,0,1.0,1.0,1.0,True,0.05874490737915039,15,0.9968193384223919,8,0,0,1.0,1.0,1.0,True,0.060632944107055664,15,0.9968193384223919,8,0,0,1.0,1.0,1.0,True,0.37143731117248535,15,0.9968193384223919,0,0,8,0.0,0.0,0.0,False,0.3500480651855469,15,0.9968193384223919,0,0,8,0.0,0.0,0.0,False
1297,1.208770513534546,6,False,1.2735941410064697,6,0.01934981346130371,15,0.9968193384223919,3,0,3,1.0,0.5,0.6666666666666666,False,0.01624441146850586,15,0.9968193384223919,3,0,3,1.0,0.5,0.6666666666666666,False,0.0531773567199707,38,0.9919423240033927,6,0,0,1.0,1.0,1.0,True,0.05594992637634277,38,0.9919423240033927,6,0,0,1.0,1.0,1.0,True,0.04862499237060547,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.05501842498779297,15,0.9968193384223919,6,0,0,1.0,1.0,1.0,True,0.360368013381958,15,0.9968193384223919,0,0,6,0.0,0.0,0.0,False,0.3366267681121826,15,0.9968193384223919,0,0,6,0.0,0.0,0.0,False
1413,1.1786763668060303,11,False,1.176711082458496,11,0.017867326736450195,15,0.9968193384223919,8,0,3,1.0,0.7272727272727273,0.8421052631578948,False,0.016876220703125,15,0.9968193384223919,8,0,3,1.0,0.7272727272727273,0.8421052631578948,False,0.052748918533325195,36,0.9923664122137404,11,0,0,1.0,1.0,1.0,True,0.05489158630371094,36,0.9923664122137404,11,0,0,1.0,1.0,1.0,True,0.04863739013671875,15,0.9968193384223919,11,0,0,1.0,1.0,1.0,True,0.053266048431396484,15,0.9968193384223919,11,0,0,1.0,1.0,1.0,True,0.34584641456604004,15,0.9968193384223919,0,0,11,0.0,0.0,0.0,False,0.4048490524291992,15,0.9968193384223919,0,0,11,0.0,0.0,0.0,False
1877,1.2009713649749756,15,False,1.2186088562011719,15,0.016758441925048828,15,0.9968193384223919,10,0,5,1.0,0.6666666666666666,0.8,False,0.017650365829467773,15,0.9968193384223919,10,0,5,1.0,0.6666666666666666,0.8,False,0.05166363716125488,30,0.9936386768447837,15,0,0,1.0,1.0,1.0,True,0.054579973220825195,30,0.9936386768447837,15,0,0,1.0,1.0,1.0,True,0.058646440505981445,15,0.9968193384223919,15,0,0,1.0,1.0,1.0,True,0.05613231658935547,15,0.9968193384223919,15,0,0,1.0,1.0,1.0,True,0.3659532070159912,15,0.9968193384223919,0,0,15,0.0,0.0,0.0,False,0.3401010036468506,15,0.9968193384223919,0,0,15,0.0,0.0,0.0,False
199,1.1751518249511719,7,False,1.2488112449645996,7,0.01664447784423828,15,0.9968193384223919,6,0,1,1.0,0.8571428571428571,0.923076923076923,False,0.016865968704223633,15,0.9968193384223919,6,0,1,1.0,0.8571428571428571,0.923076923076923,False,0.05076289176940918,31,0.9934266327396098,7,0,0,1.0,1.0,1.0,True,0.05335569381713867,31,0.9934266327396098,7,0,0,1.0,1.0,1.0,True,0.04913187026977539,15,0.9968193384223919,7,0,0,1.0,1.0,1.0,True,0.05391097068786621,15,0.9968193384223919,7,0,0,1.0,1.0,1.0,True,0.34180712699890137,15,0.9968193384223919,0,0,7,0.0,0.0,0.0,False,0.34122490882873535,15,0.9968193384223919,0,0,7,0.0,0.0,0.0,False
2214,1.1700546741485596,17,False,1.1742961406707764,17,0.01674509048461914,15,0.9968193384223919,12,1,5,0.9230769230769231,0.7058823529411765,0.8000000000000002,False,0.016557931900024414,15,0.9968193384223919,12,1,5,0.9230769230769231,0.7058823529411765,0.8000000000000002,False,0.051563262939453125,32,0.993214588634436,17,0,0,1.0,1.0,1.0,True,0.05127835273742676,32,0.993214588634436,17,0,0,1.0,1.0,1.0,True,0.05490374565124512,15,0.9968193384223919,15,0,2,1.0,0.8823529411764706,0.9375,False,0.054825544357299805,15,0.9968193384223919,15,0,2,1.0,0.8823529411764706,0.9375,False,0.3631117343902588,15,0.9968193384223919,0,0,17,0.0,0.0,0.0,False,0.3625943660736084,15,0.9968193384223919,0,0,17,0.0,0.0,0.0,False
674,1.2291922569274902,4,False,1.1846036911010742,4,0.017406225204467773,15,0.9968193384223919,3,1,1,0.75,0.75,0.75,False,0.020329952239990234,15,0.9968193384223919,3,1,1,0.75,0.75,0.75,False,0.05623149871826172,39,0.9917302798982188,3,1,1,0.75,0.75,0.75,False,0.0532078742980957,39,0.9917302798982188,3,1,1,0.75,0.75,0.75,False,0.051903486251831055,15,0.9968193384223919,3,1,1,0.75,0.75,0.75,False,0.0563962459564209,15,0.9968193384223919,3,1,1,0.75,0.75,0.75,False,0.418346643447876,15,0.9968193384223919,0,0,4,0.0,0.0,0.0,False,0.44879794120788574,15,0.9968193384223919,0,0,4,0.0,0.0,0.0,False
1897,1.4114007949829102,18,False,1.4599993228912354,18,0.024553298950195312,15,0.9968193384223919,8,0,10,1.0,0.4444444444444444,0.6153846153846153,False,0.025331497192382812,15,0.9968193384223919,8,0,10,1.0,0.4444444444444444,0.6153846153846153,False,0.09934830665588379,41,0.991306191687871,13,0,5,1.0,0.7222222222222222,0.8387096774193548,False,0.11025071144104004,41,0.991306191687871,13,0,5,1.0,0.7222222222222222,0.8387096774193548,False,0.06470775604248047,15,0.9968193384223919,15,0,3,1.0,0.8333333333333334,0.9090909090909091,False,0.06422710418701172,15,0.9968193384223919,15,0,3,1.0,0.8333333333333334,0.9090909090909091,False,0.4162867069244385,15,0.9968193384223919,0,0,18,0.0,0.0,0.0,False,0.409395694732666,15,0.9968193384223919,0,0,18,0.0,0.0,0.0,False
2686,1.4736242294311523,20,False,1.503720760345459,20,0.018823862075805664,15,0.9968193384223919,12,0,8,1.0,0.6,0.7499999999999999,False,0.018680334091186523,15,0.9968193384223919,12,0,8,1.0,0.6,0.7499999999999999,False,0.07126879692077637,36,0.9923664122137404,15,0,5,1.0,0.75,0.8571428571428571,False,0.07893586158752441,36,0.9923664122137404,15,0,5,1.0,0.75,0.8571428571428571,False,0.06132698059082031,15,0.9968193384223919,15,0,5,1.0,0.75,0.8571428571428571,False,0.07280516624450684,15,0.9968193384223919,15,0,5,1.0,0.75,0.8571428571428571,False,0.42151856422424316,15,0.9968193384223919,0,0,20,0.0,0.0,0.0,False,0.45684266090393066,15,0.9968193384223919,0,0,20,0.0,0.0,0.0,False
2019,1.2858028411865234,5,False,1.2643601894378662,5,0.019391536712646484,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.019345998764038086,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.07463431358337402,35,0.9925784563189143,5,0,0,1.0,1.0,1.0,True,0.06678152084350586,35,0.9925784563189143,5,0,0,1.0,1.0,1.0,True,0.05956149101257324,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.0583500862121582,15,0.9968193384223919,5,0,0,1.0,1.0,1.0,True,0.4121992588043213,15,0.9968193384223919,0,0,5,0.0,0.0,0.0,False,0.43545055389404297,15,0.9968193384223919,0,0,5,0.0,0.0,0.0,False
1084,1.3200538158416748,4,False,1.178755283355713,4,0.016364336013793945,15,0.9968193384223919,4,0,0,1.0,1.0,1.0,True,0.016256093978881836,15,0.9968193384223919,4,0,0,1.0,1.0,1.0,True,0.0548245906829834,38,0.9919423240033927,4,0,0,1.0,1.0,1.0,True,0.05380964279174805,38,0.9919423240033927,4,0,0,1.0,1.0,1.0,True,0.05036640167236328,15,0.9968193384223919,4,0,0,1.0,1.0,1.0,True,0.049767255783081055,15,0.9968193384223919,4,0,0,1.0,1.0,1.0,True,0.3415968418121338,15,0.9968193384223919,0,0,4,0.0,0.0,0.0,False,0.35277414321899414,15,0.9968193384223919,0,0,4,0.0,0.0,0.0,False
