Query_ID,Full_SSA_Time,Full_PRA_Time,Hybrid_SSA_Time,Hybrid_PRA_Time,Candidates,Pruning_Ratio,Recall_Hybrid_SSA,Recall_Hybrid_PRA
7523,0.7036364078521729,0.6640863418579102,0.02308201789855957,0.0207211971282959,15,0.9754098360655737,0.0,0.0
4267,0.7666196823120117,0.8373003005981445,0.017401456832885742,0.017977237701416016,15,0.9754098360655737,1.0,1.0
6363,0.8940470218658447,0.856116771697998,0.015784025192260742,0.015860319137573242,15,0.9754098360655737,1.0,1.0
867,0.9485909938812256,1.2499759197235107,0.03103327751159668,0.03173565864562988,15,0.9754098360655737,1.0,1.0
4210,0.8286552429199219,0.8277268409729004,0.021450042724609375,0.020875215530395508,15,0.9754098360655737,0.0,0.0
